title,time_str,time,url_link,location,county,state,magnitude,depth_km,depth_mi
M 2 8 77 km ESE of Egegik Alaska,2022-04-11T16:38:09.040Z,2022-04-11 16:38:09.040000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224na81px,"{'type': 'Point', 'coordinates': (-156.1862, 57.9155)}",Egegik,Alaska,2.8,125.20,77.80
M 1 3 51 km SSE of Denali National Park Alaska,2022-04-11T15:04:30.825Z,2022-04-11 15:04:30.825000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224n9xawo,"{'type': 'Point', 'coordinates': (-151.4658, 63.0898)}",Park,Alaska,1.3,2.50,1.55
M 4 7 49 km SE of Hengchun Taiwan,2022-04-11T16:23:36.040Z,2022-04-11 16:23:36.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h19y,"{'type': 'Point', 'coordinates': (121.0237, 21.6464)}",Hengchun,Taiwan,4.7,10.00,6.21
M 4 9 143 km SSE of Alo Wallis and Futuna,2022-04-11T15:30:13.040Z,2022-04-11 15:30:13.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h1a2,"{'type': 'Point', 'coordinates': (-177.6414, -15.5207)}",and,Futuna,4.9,10.00,6.21
M 4 5 62 km ESE of Yujing Taiwan,2022-04-11T15:22:52.040Z,2022-04-11 15:22:52.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h19x,"{'type': 'Point', 'coordinates': (121.0039, 22.8587)}",Yujing,Taiwan,4.5,12.06,7.49
M 0 9 8km W of Cobb CA,2022-04-11T15:18:15.195Z,2022-04-11 15:18:15.195000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73716921,"{'type': 'Point', 'coordinates': (-122.807663, 38.8349991)}",Cobb,CA,0.9,2.22,1.38
M 0 5 6km WNW of The Geysers CA,2022-04-11T14:52:15.061Z,2022-04-11 14:52:15.061000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73716916,"{'type': 'Point', 'coordinates': (-122.8136673, 38.8066673)}",Geysers,CA,0.5,3.32,2.06
M 0 3 8km W of Cobb CA,2022-04-12T00:17:23.508Z,2022-04-12 00:17:23.508000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73716911,"{'type': 'Point', 'coordinates': (-122.8081667, 38.8345)}",Cobb,CA,0.3,2.41,1.50
M 5 3 45 km SE of Hengchun Taiwan,2022-04-13T13:03:37.540Z,2022-04-13 13:03:37.540000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h19u,"{'type': 'Point', 'coordinates': (121.0318, 21.693)}",Hengchun,Taiwan,5.3,10.00,6.21
M 1 7 60 km SE of Denali National Park Alaska,2022-04-11T13:59:06.153Z,2022-04-11 13:59:06.153000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224n9am1j,"{'type': 'Point', 'coordinates': (-150.7507, 63.2225)}",Park,Alaska,1.7,114.10,70.90
M 2 0 61 km S of Lowell Point Alaska,2022-04-11T13:58:54.081Z,2022-04-11 13:58:54.081000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224n9al14,"{'type': 'Point', 'coordinates': (-149.354, 59.5237)}",Point,Alaska,2.0,20.70,12.86
M 1 4 10km SW of Niland CA,2022-04-11T21:56:54.819Z,2022-04-11 21:56:54.819000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39990295,"{'type': 'Point', 'coordinates': (-115.602, 33.1883333)}",Niland,CA,1.4,1.50,0.93
M 0 9 17km W of Searles Valley CA,2022-04-11T20:50:44.898Z,2022-04-11 20:50:44.898000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39990287,"{'type': 'Point', 'coordinates': (-117.5958333, 35.7721667)}",Valley,CA,0.9,13.39,8.32
M 1 6 25 km NW of Stanley Idaho,2022-04-11T14:53:35.980Z,2022-04-11 14:53:35.980000,https://earthquake.usgs.gov/earthquakes/eventpage/mb80542819,"{'type': 'Point', 'coordinates': (-115.1963333, 44.3476667)}",Stanley,Idaho,1.6,8.89,5.52
M 3 5 49 km SSE of Punta Cana Dominican Republic,2022-04-11T13:47:25.832Z,2022-04-11 13:47:25.832000,https://earthquake.usgs.gov/earthquakes/eventpage/pr2022101002,"{'type': 'Point', 'coordinates': (-68.1536, 18.2073)}",Dominican,Republic,3.5,88.00,54.68
M 1 0 23 km WNW of Willow Alaska,2022-04-11T18:20:40.571Z,2022-04-11 18:20:40.571000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224n92vrb,"{'type': 'Point', 'coordinates': (-150.4822, 61.7904)}",Willow,Alaska,1.0,67.20,41.76
M 0 2 7km ENE of Coso Junction CA,2022-04-11T20:49:12.916Z,2022-04-11 20:49:12.916000,https://earthquake.usgs.gov/earthquakes/eventpage/ci37411980,"{'type': 'Point', 'coordinates': (-117.8688333, 36.0626667)}",Junction,CA,0.2,5.08,3.16
M 1 0 19km S of Trona CA,2022-04-11T20:44:36.434Z,2022-04-11 20:44:36.434000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39990279,"{'type': 'Point', 'coordinates': (-117.385, 35.5968333)}",Trona,CA,1.0,8.12,5.05
M 0 8 4 km NE of Chickaloon Alaska,2022-04-11T12:58:53.464Z,2022-04-11 12:58:53.464000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224n8pkkc,"{'type': 'Point', 'coordinates': (-148.4151, 61.8284)}",Chickaloon,Alaska,0.8,12.90,8.02
M 1 8 1 km N of Chickaloon Alaska,2022-04-11T12:52:21.624Z,2022-04-11 12:52:21.624000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224n8o1sy,"{'type': 'Point', 'coordinates': (-148.4643, 61.8143)}",Chickaloon,Alaska,1.8,6.30,3.91
M 1 9 5 km NNE of Chickaloon Alaska,2022-04-11T12:52:20.854Z,2022-04-11 12:52:20.854000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224n8ngom,"{'type': 'Point', 'coordinates': (-148.4291, 61.8409)}",Chickaloon,Alaska,1.9,0.20,0.12
M 4 7 189 km SSW of Boyolangu Indonesia,2022-04-11T12:47:36.040Z,2022-04-11 12:47:36.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h19l,"{'type': 'Point', 'coordinates': (111.5556, -9.8011)}",Boyolangu,Indonesia,4.7,10.00,6.21
M 1 3 49 km N of Petersville Alaska,2022-04-11T12:41:03.257Z,2022-04-11 12:41:03.257000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224n8lh50,"{'type': 'Point', 'coordinates': (-150.6153, 62.939)}",Petersville,Alaska,1.3,28.90,17.96
M 3 4 Andreanof Islands Aleutian Islands Alaska,2022-04-12T04:33:33.040Z,2022-04-12 04:33:33.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h1b3,"{'type': 'Point', 'coordinates': (-179.9618, 50.1352)}",Islands,Alaska,3.4,10.00,6.21
M 0 2 2km NW of The Geysers CA,2022-04-11T21:28:53.091Z,2022-04-11 21:28:53.091000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73716896,"{'type': 'Point', 'coordinates': (-122.7775, 38.791)}",Geysers,CA,0.2,1.86,1.16
M 1 2 2 km N of Chickaloon Alaska,2022-04-11T12:38:30.879Z,2022-04-11 12:38:30.879000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224n8k8d7,"{'type': 'Point', 'coordinates': (-148.4668, 61.8198)}",Chickaloon,Alaska,1.2,11.20,6.96
M 4 9 105 km SE of Honiara Solomon Islands,2022-04-11T12:35:51.040Z,2022-04-11 12:35:51.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h19i,"{'type': 'Point', 'coordinates': (160.6039, -10.1273)}",Solomon,Islands,4.9,37.81,23.49
M 0 6 18km ESE of Anza CA,2022-04-11T20:39:55.573Z,2022-04-11 20:39:55.573000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39990271,"{'type': 'Point', 'coordinates': (-116.4921667, 33.4926667)}",Anza,CA,0.6,13.84,8.60
M 1 9 5 km N of Brinnon Washington,2022-04-11T18:00:44.030Z,2022-04-11 18:00:44.030000,https://earthquake.usgs.gov/earthquakes/eventpage/uw61830496,"{'type': 'Point', 'coordinates': (-122.89933333333333, 47.732)}",Brinnon,Washington,1.9,50.10,31.13
M 1 7 15km WSW of Searles Valley CA,2022-04-11T20:38:00.250Z,2022-04-11 20:38:00.250000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39990263,"{'type': 'Point', 'coordinates': (-117.5531667, 35.7156667)}",Valley,CA,1.7,8.85,5.50
M 2 7 22 km SSE of Point Possession Alaska,2022-04-11T12:04:41.040Z,2022-04-11 12:04:41.040000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224n83j7g,"{'type': 'Point', 'coordinates': (-150.5442, 60.7371)}",Possession,Alaska,2.7,20.40,12.68
M 4 3 100 km ESE of La Rivera Mexico,2022-04-11T19:13:45.502Z,2022-04-11 19:13:45.502000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h19g,"{'type': 'Point', 'coordinates': (-108.6444, 23.3228)}",Rivera,Mexico,4.3,10.00,6.21
M 0 4 2 km WSW of Benton City Washington,2022-04-11T21:54:39.060Z,2022-04-11 21:54:39.060000,https://earthquake.usgs.gov/earthquakes/eventpage/uw61830491,"{'type': 'Point', 'coordinates': (-119.5235, 46.257666666666665)}",City,Washington,0.4,7.83,4.87
M 0 9 26 km ENE of Beluga Alaska,2022-04-11T11:27:15.221Z,2022-04-11 11:27:15.221000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224n7yfah,"{'type': 'Point', 'coordinates': (-150.6721, 61.2646)}",Beluga,Alaska,0.9,51.50,32.00
M 4 6 39 km E of Cortes Philippines,2022-04-11T11:59:47.040Z,2022-04-11 11:59:47.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h19e,"{'type': 'Point', 'coordinates': (126.549, 9.29)}",Cortes,Philippines,4.6,39.79,24.72
M 1 8 43 km NE of Pedro Bay Alaska,2022-04-11T11:19:39.407Z,2022-04-11 11:19:39.407000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224n7js7y,"{'type': 'Point', 'coordinates': (-153.5676, 60.0642)}",Bay,Alaska,1.8,169.60,105.38
M 1 2 2 km SSE of Howardville Missouri,2022-04-11T21:01:50.952Z,2022-04-11 21:01:50.952000,https://earthquake.usgs.gov/earthquakes/eventpage/nm60382012,"{'type': 'Point', 'coordinates': (-89.5925, 36.5428333)}",Howardville,Missouri,1.2,6.66,4.14
M 0 6 62 km N of Karluk Alaska,2022-04-11T16:13:33.884Z,2022-04-11 16:13:33.884000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224n7hi9b,"{'type': 'Point', 'coordinates': (-154.5099, 58.133)}",Karluk,Alaska,0.6,2.90,1.80
M 1 8 11 km N of Ninilchik Alaska,2022-04-11T10:54:06.496Z,2022-04-11 10:54:06.496000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224n7fi7e,"{'type': 'Point', 'coordinates': (-151.6651, 60.1567)}",Ninilchik,Alaska,1.8,33.40,20.75
M 0 2 7km WNW of Cobb CA,2022-04-12T18:49:45.350Z,2022-04-12 18:49:45.350000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73716886,"{'type': 'Point', 'coordinates': (-122.8068333, 38.8356667)}",Cobb,CA,0.2,2.48,1.54
M 1 2 16 km S of Tallaboa Puerto Rico,2022-04-11T11:40:59.990Z,2022-04-11 11:40:59.990000,https://earthquake.usgs.gov/earthquakes/eventpage/pr71344233,"{'type': 'Point', 'coordinates': (-66.6926666666667, 17.852)}",Puerto,Rico,1.2,10.46,6.50
M 1 4 13km SSW of Olancha CA,2022-04-11T20:21:50.777Z,2022-04-11 20:21:50.777000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39990247,"{'type': 'Point', 'coordinates': (-118.0636667, 36.1736667)}",Olancha,CA,1.4,3.26,2.03
M 4 6 77 km WSW of Kandrian Papua New Guinea,2022-04-11T10:42:39.040Z,2022-04-11 10:42:39.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h190,"{'type': 'Point', 'coordinates': (148.8692, -6.3942)}",New,Guinea,4.6,43.09,26.77
M 1 2 12km ENE of Cloverdale CA,2022-04-11T12:35:21.177Z,2022-04-11 12:35:21.177000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73716881,"{'type': 'Point', 'coordinates': (-122.879837, 38.8326683)}",Cloverdale,CA,1.2,3.07,1.91
M 0 7 87 km NNW of Karluk Alaska,2022-04-12T02:04:48.610Z,2022-04-12 02:04:48.610000,https://earthquake.usgs.gov/earthquakes/eventpage/av91054478,"{'type': 'Point', 'coordinates': (-155.146, 58.2655)}",Karluk,Alaska,0.7,4.14,2.57
M 2 1 33 km ENE of Port Alsworth Alaska,2022-04-11T10:05:32.813Z,2022-04-11 10:05:32.813000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224n6yecx,"{'type': 'Point', 'coordinates': (-153.7365, 60.2944)}",Alsworth,Alaska,2.1,195.90,121.73
M 1 1 2 km E of Chickaloon Alaska,2022-04-11T09:48:46.704Z,2022-04-11 09:48:46.704000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224n6wvlz,"{'type': 'Point', 'coordinates': (-148.4221, 61.7964)}",Chickaloon,Alaska,1.1,3.30,2.05
M 4 4 23 km E of Yuyapichis Peru,2022-04-12T09:21:35.040Z,2022-04-12 09:21:35.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h18w,"{'type': 'Point', 'coordinates': (-74.7651, -9.6127)}",Yuyapichis,Peru,4.4,66.09,41.07
M 1 6 68 km ENE of Pedro Bay Alaska,2022-04-11T09:29:43.798Z,2022-04-11 09:29:43.798000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224n6rzzn,"{'type': 'Point', 'coordinates': (-153.0616, 60.1049)}",Bay,Alaska,1.6,118.10,73.38
M 1 0 18 km E of Minto Alaska,2022-04-11T09:29:17.546Z,2022-04-11 09:29:17.546000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224n6qtot,"{'type': 'Point', 'coordinates': (-148.9638, 65.177)}",Minto,Alaska,1.0,15.70,9.76
M 2 3 5 km WSW of Fuig Puerto Rico,2022-04-11T11:29:05.650Z,2022-04-11 11:29:05.650000,https://earthquake.usgs.gov/earthquakes/eventpage/pr71344228,"{'type': 'Point', 'coordinates': (-66.9596666666667, 17.962)}",Puerto,Rico,2.3,6.17,3.83
M 2 5 14 km SSE of Guánica Puerto Rico,2022-04-11T09:05:03.050Z,2022-04-11 09:05:03.050000,https://earthquake.usgs.gov/earthquakes/eventpage/pr71344223,"{'type': 'Point', 'coordinates': (-66.8556666666667, 17.8475)}",Puerto,Rico,2.5,8.78,5.46
M 0 8 6km NW of The Geysers CA,2022-04-11T10:36:13.408Z,2022-04-11 10:36:13.408000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73716871,"{'type': 'Point', 'coordinates': (-122.814003, 38.8148346)}",Geysers,CA,0.8,3.02,1.88
M 1 7 14 km NW of Stanley Idaho,2022-04-11T15:01:33.270Z,2022-04-11 15:01:33.270000,https://earthquake.usgs.gov/earthquakes/eventpage/mb80542814,"{'type': 'Point', 'coordinates': (-115.0816667, 44.2938333)}",Stanley,Idaho,1.7,9.33,5.80
M 0 2 36 km NNE of Amboy Washington,2022-04-11T22:01:25.850Z,2022-04-11 22:01:25.850000,https://earthquake.usgs.gov/earthquakes/eventpage/uw61830471,"{'type': 'Point', 'coordinates': (-122.2, 46.19383333333333)}",Amboy,Washington,0.2,2.16,1.34
M 2 4 10 km SSE of Indios Puerto Rico,2022-04-11T18:46:50.080Z,2022-04-11 18:46:50.080000,https://earthquake.usgs.gov/earthquakes/eventpage/pr71344213,"{'type': 'Point', 'coordinates': (-66.7875, 17.907)}",Puerto,Rico,2.4,6.99,4.34
M 4 4 161 km SE of Hirara Japan,2022-04-11T09:47:56.040Z,2022-04-11 09:47:56.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h18j,"{'type': 'Point', 'coordinates': (126.27, 23.6457)}",Hirara,Japan,4.4,10.00,6.21
M 0 9 9 km W of Cohoe Alaska,2022-04-11T07:51:21.209Z,2022-04-11 07:51:21.209000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224n5qn5z,"{'type': 'Point', 'coordinates': (-151.4742, 60.3536)}",Cohoe,Alaska,0.9,64.00,39.77
M 0 7 3 km NE of Chickaloon Alaska,2022-04-11T07:59:29.972Z,2022-04-11 07:59:29.972000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224n5plvz,"{'type': 'Point', 'coordinates': (-148.4262, 61.8203)}",Chickaloon,Alaska,0.7,15.60,9.69
M 2 8 7 km E of Pāhala Hawaii,2022-04-12T21:33:47.747Z,2022-04-12 21:33:47.747000,https://earthquake.usgs.gov/earthquakes/eventpage/hv72980552,"{'type': 'Point', 'coordinates': (-155.407166666667, 19.195)}",Pāhala,Hawaii,2.8,34.16,21.23
M 0 3 3km WSW of Anderson Springs CA,2022-04-12T18:44:44.685Z,2022-04-12 18:44:44.685000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73716856,"{'type': 'Point', 'coordinates': (-122.7225, 38.7691667)}",Springs,CA,0.3,2.25,1.40
M 1 8 24 km N of Fishhook Alaska,2022-04-11T07:42:16.802Z,2022-04-11 07:42:16.802000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224n5mlbe,"{'type': 'Point', 'coordinates': (-149.2397, 61.9618)}",Fishhook,Alaska,1.8,0.00,0.00
M 2 7 21 km N of Skwentna Alaska,2022-04-11T07:45:29.040Z,2022-04-11 07:45:29.040000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224n5lieo,"{'type': 'Point', 'coordinates': (-151.3706, 62.182)}",Skwentna,Alaska,2.7,68.80,42.75
M 3 7 99 km N of Charlotte Amalie U S Virgin Islands,2022-04-11T09:51:28.040Z,2022-04-11 09:51:28.040000,https://earthquake.usgs.gov/earthquakes/eventpage/pr2022101001,"{'type': 'Point', 'coordinates': (-64.7908, 19.2343)}",Virgin,Islands,3.7,23.00,14.29
M 1 4 24 km WNW of Happy Valley Alaska,2022-04-11T07:17:43.316Z,2022-04-11 07:17:43.316000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224n5ir1c,"{'type': 'Point', 'coordinates': (-152.1147, 60.0486)}",Valley,Alaska,1.4,59.10,36.72
M 4 6 84 km ESE of Finschhafen Papua New Guinea,2022-04-11T07:39:14.040Z,2022-04-11 07:39:14.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h18c,"{'type': 'Point', 'coordinates': (148.5558, -6.8459)}",New,Guinea,4.6,57.18,35.53
M 1 9 6 km ESE of La Parguera Puerto Rico,2022-04-11T18:46:14.810Z,2022-04-11 18:46:14.810000,https://earthquake.usgs.gov/earthquakes/eventpage/pr71344198,"{'type': 'Point', 'coordinates': (-66.9908333333333, 17.9585)}",Puerto,Rico,1.9,7.21,4.48
M 0 3 Wyoming,2022-04-11T18:33:02.230Z,2022-04-11 18:33:02.230000,https://earthquake.usgs.gov/earthquakes/eventpage/uu60490187,"{'type': 'Point', 'coordinates': (-110.9705, 44.768)}",3,Wyoming,0.3,10.35,6.43
M 1 3 9 km SE of Pole Ojea Puerto Rico,2022-04-11T07:39:24.160Z,2022-04-11 07:39:24.160000,https://earthquake.usgs.gov/earthquakes/eventpage/pr71344193,"{'type': 'Point', 'coordinates': (-67.1305, 17.9045)}",Puerto,Rico,1.3,7.95,4.94
M 0 4 87 km NNW of Karluk Alaska,2022-04-12T00:44:04.440Z,2022-04-12 00:44:04.440000,https://earthquake.usgs.gov/earthquakes/eventpage/av91535691,"{'type': 'Point', 'coordinates': (-154.925333333333, 58.3131666666667)}",Karluk,Alaska,0.4,4.77,2.96
M 4 6 65 km SW of Kandrian Papua New Guinea,2022-04-11T07:22:28.040Z,2022-04-11 07:22:28.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h184,"{'type': 'Point', 'coordinates': (149.0975, -6.598)}",New,Guinea,4.6,56.28,34.97
M 1 0 9km ENE of Coso Junction CA,2022-04-11T20:19:09.240Z,2022-04-11 20:19:09.240000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39990231,"{'type': 'Point', 'coordinates': (-117.8548333, 36.0786667)}",Junction,CA,1.0,3.65,2.27
M 2 4 8 km SSE of Maria Antonia Puerto Rico,2022-04-11T07:08:39.310Z,2022-04-11 07:08:39.310000,https://earthquake.usgs.gov/earthquakes/eventpage/pr71344188,"{'type': 'Point', 'coordinates': (-66.8606666666667, 17.9076666666667)}",Puerto,Rico,2.4,13.03,8.10
M 0 8 7km WNW of Cobb CA,2022-04-11T07:07:18.196Z,2022-04-11 07:07:18.196000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73716846,"{'type': 'Point', 'coordinates': (-122.8051682, 38.8356667)}",Cobb,CA,0.8,1.95,1.21
M 1 9 19 km WNW of Stanley Idaho,2022-04-11T15:08:44.060Z,2022-04-11 15:08:44.060000,https://earthquake.usgs.gov/earthquakes/eventpage/mb80542809,"{'type': 'Point', 'coordinates': (-115.1505, 44.3058333)}",Stanley,Idaho,1.9,8.59,5.34
M 1 5 21 km NNW of Beluga Alaska,2022-04-11T06:51:58.926Z,2022-04-11 06:51:58.926000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224n53a2y,"{'type': 'Point', 'coordinates': (-151.1999, 61.3238)}",Beluga,Alaska,1.5,60.10,37.34
M 1 9 Rat Islands Aleutian Islands Alaska,2022-04-12T00:34:05.650Z,2022-04-12 00:34:05.650000,https://earthquake.usgs.gov/earthquakes/eventpage/av91535671,"{'type': 'Point', 'coordinates': (178.3145, 51.9078333333333)}",Islands,Alaska,1.9,-2.10,-1.30
M 2 7 8 km E of Nescatunga Oklahoma,2022-04-14T19:08:50.224Z,2022-04-14 19:08:50.224000,https://earthquake.usgs.gov/earthquakes/eventpage/ok2022hbfk,"{'type': 'Point', 'coordinates': (-98.06083333, 36.759)}",Nescatunga,Oklahoma,2.7,7.91,4.92
M 1 2 41 km NW of Ninilchik Alaska,2022-04-11T06:24:01.748Z,2022-04-11 06:24:01.748000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224n4xs4c,"{'type': 'Point', 'coordinates': (-152.1655, 60.3279)}",Ninilchik,Alaska,1.2,85.40,53.07
M 1 7 55 km W of Anchor Point Alaska,2022-04-11T06:21:23.759Z,2022-04-11 06:21:23.759000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224n4wn22,"{'type': 'Point', 'coordinates': (-152.8141, 59.7128)}",Point,Alaska,1.7,92.20,57.29
M 1 1 15km ESE of Julian CA,2022-04-11T20:17:16.210Z,2022-04-11 20:17:16.210000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39990223,"{'type': 'Point', 'coordinates': (-116.443, 33.0465)}",Julian,CA,1.1,8.54,5.31
M 0 9 7km NW of The Geysers CA,2022-04-11T07:52:12.460Z,2022-04-11 07:52:12.460000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73716831,"{'type': 'Point', 'coordinates': (-122.8088303, 38.8251648)}",Geysers,CA,0.9,-0.38,-0.24
M 0 5 6 km SW of Corinne Utah,2022-04-11T18:31:24.480Z,2022-04-11 18:31:24.480000,https://earthquake.usgs.gov/earthquakes/eventpage/uu60490182,"{'type': 'Point', 'coordinates': (-112.17, 41.5083333)}",Corinne,Utah,0.5,1.73,1.07
M 0 8 7km NW of The Geysers CA,2022-04-11T07:28:13.330Z,2022-04-11 07:28:13.330000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73716826,"{'type': 'Point', 'coordinates': (-122.8188324, 38.8171654)}",Geysers,CA,0.8,2.46,1.53
M 2 2 50 km NNW of Koyukuk Alaska,2022-04-11T05:54:53.813Z,2022-04-11 05:54:53.813000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224n4iqu7,"{'type': 'Point', 'coordinates': (-158.2788, 65.2624)}",Koyukuk,Alaska,2.2,4.90,3.04
M 2 6 15 km SSE of Indios Puerto Rico,2022-04-11T05:55:14.140Z,2022-04-11 05:55:14.140000,https://earthquake.usgs.gov/earthquakes/eventpage/pr71344178,"{'type': 'Point', 'coordinates': (-66.783, 17.8546666666667)}",Puerto,Rico,2.6,6.32,3.93
M 0 9 1 km N of Chickaloon Alaska,2022-04-11T05:35:22.056Z,2022-04-11 05:35:22.056000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224n4gayc,"{'type': 'Point', 'coordinates': (-148.4588, 61.8115)}",Chickaloon,Alaska,0.9,17.30,10.75
M 0 8 Wyoming,2022-04-11T13:49:39.030Z,2022-04-11 13:49:39.030000,https://earthquake.usgs.gov/earthquakes/eventpage/mb80542804,"{'type': 'Point', 'coordinates': (-110.7411667, 43.499)}",8,Wyoming,0.8,2.26,1.40
M 1 8 0 km NNW of Maria Antonia Puerto Rico,2022-04-11T05:41:37.780Z,2022-04-11 05:41:37.780000,https://earthquake.usgs.gov/earthquakes/eventpage/pr71344173,"{'type': 'Point', 'coordinates': (-66.8926666666667, 17.9851666666667)}",Puerto,Rico,1.8,10.72,6.66
M 1 9 50 km WSW of Tatitlek Alaska,2022-04-11T05:24:37.034Z,2022-04-11 05:24:37.034000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224n4btaa,"{'type': 'Point', 'coordinates': (-147.5468, 60.7133)}",Tatitlek,Alaska,1.9,0.00,0.00
M 3 3 17 km WNW of Old Harbor Alaska,2022-04-11T07:27:15.040Z,2022-04-11 07:27:15.040000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224n4bocm,"{'type': 'Point', 'coordinates': (-153.5502, 57.289)}",Harbor,Alaska,3.3,28.20,17.52
M 0 1 15 km NE of West Yellowstone Montana,2022-04-11T18:29:18.710Z,2022-04-11 18:29:18.710000,https://earthquake.usgs.gov/earthquakes/eventpage/uu60490177,"{'type': 'Point', 'coordinates': (-110.9721667, 44.7605)}",Yellowstone,Montana,0.1,10.33,6.42
M 1 7 42 km SSE of Glacier View Alaska,2022-04-11T05:13:59.924Z,2022-04-11 05:13:59.924000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224n408x0,"{'type': 'Point', 'coordinates': (-147.4622, 61.4348)}",View,Alaska,1.7,18.00,11.18
